ID	batch1_1	batch1_2	batch2_1	batch2_2	batch3_1	batch3_2	quimiostato1_1	quimiostato1_2	quimiostato2_1	quimiostato2_2	quimiostato3_1	quimiostato3_2	chromosome_name	start_position	end_position	description	external_gene_name
YAL055W	3.98936364657442	4.0907220922446	4.35694059531987	4.35547854071414	4.91962218763854	4.95531226505062	5.62288846830537	5.65909369741991	5.43153296725655	5.3284846438478	5.55952494533224	5.61185138265849	I	42177	42719	Putative peroxisomal membrane protein; required for import of peroxisomal proteins; functionally complements a Pichia pastoris pex22 mutation [Source:SGD;Acc:S000000051]	PEX22
YAL056C-A	1.57740693466619	1.00173239384039	1.35575215597191	1.35481584049438	1.05930188531526	1.0512226389838	0	1.16238553462665	0	1.04192867709539	0	0	I	38696	39046	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000002139]	
YAL056W	7.46444919550311	7.4791767106464	7.53743319125632	7.52983710490628	7.87063238360095	7.85512598677589	8.2375093438297	8.23792770807622	8.36556569931941	8.37243524580437	8.3130228382872	8.32090324743283	I	39259	41901	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication [Source:SGD;Acc:S000000052]	GPB2
YAL058W	7.06555174749488	7.12237890070917	7.33635862245114	7.30671893993511	7.22397691086373	7.24975087082186	6.55218341972816	6.57150528727821	6.53437517409733	6.54119140090327	6.24608290259444	6.27881772193007	I	37464	38972	Calnexin; integral membrane ER chaperone involved in folding and quality control of glycoproteins; chaperone activity is inhibited by Mpd1p, with which Cne1p interacts; 24% identical to mammalian calnexin; Ca+ binding not yet shown in yeast [Source:SGD;Acc:S000000054]	CNE1
YAL059W	6.29257671642392	6.3071996782118	6.13727968115746	6.42444571084324	6.20208135343075	6.40323795216376	4.99764472214487	4.99805134005017	5.43153296725655	5.47307621049481	5.29727978737985	5.39009327441153	I	36509	37147	Pre-ribosomal factor involved in 60S ribosomal protein subunit export; associates with the pre-60S particle; shuttles between the nucleus and cytoplasm [Source:SGD;Acc:S000000055]	ECM1
YAL060W	9.58112355534857	9.59029800039081	9.79227836163607	9.77672108348519	9.93791265807529	9.90471104200788	9.73795945869685	9.73837872203128	9.52482576373494	9.508821091346	9.53225518217237	9.51002386858554	I	35155	36303	NAD-dependent (R,R)-butanediol dehydrogenase; catalyzes oxidation of (R,R)-2,3-butanediol to (3R)-acetoin, oxidation of meso-butanediol to (3S)-acetoin, and reduction of acetoin; enhances use of 2,3-butanediol as an aerobic carbon source [Source:SGD;Acc:S000000056]	BDH1
YAL061W	6.32864241061736	6.3253475721787	5.83630248828782	5.83479230026944	6.09176791135073	6.05331563169696	8.87703457073912	8.8925679390104	9.18678490168809	9.1646739160745	9.08411610834992	9.06547481733882	I	33448	34701	Putative medium-chain alcohol dehydrogenase with similarity to BDH1; transcription induced by constitutively active PDR1 and PDR3 [Source:SGD;Acc:S000000057]	BDH2
YAL062W	5.198413011806	5.21282259797869	5.23433539566148	5.23283914472329	5.43539497503312	5.42018346805877	9.28749922779803	9.2907733948825	9.35875258604305	9.36794657640726	9.29883215023117	9.28882240538022	I	31567	32940	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh1p; expression regulated by nitrogen and carbon sources; GDH3 has a paralog, GDH1, that arose from the whole genome duplication [Source:SGD;Acc:S000000058]	GDH3
YAL063C	2.57551184420301	3.00303032541122	2.85543572421966	2.50409507388901	2.90757085856152	3.25976697266438	3.27282708802614	3.07546991860593	3.97774313716633	3.66092429576855	3.40334982885987	3.27941755591748	I	24000	27968	Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation [Source:SGD;Acc:S000000059]	FLO9
YAL064W-B	0.994337038327008	0	0	1.7383212298712	1.05930188531526	1.0512226389838	1.16215333009023	1.16238553462665	1.6359240192314	1.04192867709539	0	1.4551905105837	I	12046	12426	Fungal-specific protein of unknown function [Source:SGD;Acc:S000002141]	
YAR002C-A	9.5773811919942	9.59029800039081	9.62714724816877	9.62418900837106	9.58167051117765	9.56815698885602	8.86176004784972	8.86217890052767	8.74802712259272	8.75490152245684	8.83451555890959	8.82900011633787	I	154065	154724	Member of the p24 family involved in ER to Golgi transport; role in misfolded protein quality control; forms heterotrimeric complex with Erp2p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP1 has a paralog, ERP6, that arose from the whole genome duplication [Source:SGD;Acc:S000002129]	ERP1
YAR002W	8.43989542326121	8.45878007674043	8.55762656897045	8.55609354543475	8.662857871319	8.63958615973679	7.82209271349668	7.80663988254123	7.90834891615913	7.90886761134527	7.74991703063519	7.77307957085509	I	152257	153876	FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier and is involved in gene tethering at the nuclear periphery; relocalizes to the cytosol in response to hypoxia; both NUP1 and NUP60 are homologous to human NUP153 [Source:SGD;Acc:S000000063]	NUP60
YAR003W	7.80248358623486	7.84893772356889	7.82717908373392	7.81570882419923	7.75955968509556	7.70752029319841	7.200394690985	7.20081159217613	6.95780000307904	6.97681553158353	7.34872171638775	7.31755205828419	I	155005	156285	Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member with similarity to mammalian Rbbp7 [Source:SGD;Acc:S000000064]	SWD1
YAR007C	8.73687110506812	8.74828848548122	8.80903034007223	8.80498668539016	8.98946803245988	8.97392554164422	8.99022860769371	8.98007332667956	8.93049166131263	8.93736796060385	9.06547481733882	9.06547481733882	I	156754	158619	Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; role in DNA catenation/decatenation pathway of chromosome disentangling; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000000065]	RFA1
YAR008W	7.26484966695741	7.26082794747356	7.25769190130583	7.24138936264278	7.0926552440095	7.05410059039117	7.11278598236847	7.11320270490076	6.71890047314542	6.74008885675183	6.83573839712955	6.82469574518274	I	158966	159793	Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface; Sen34p contains the active site for tRNA 3' splice site cleavage and has similarity to Sen2p and to Archaeal tRNA splicing endonuclease [Source:SGD;Acc:S000000066]	SEN34
YAR009C	7.49650899808155	7.51123834691954	7.42411513817962	7.42258698775392	7.5750589227751	7.55134407088101	7.21248697115346	7.20081159217613	6.77551241067663	6.7823400527222	6.59702488254109	6.59702488254109	I	160597	164187	Retrotransposon TYA Gag and TYB Pol genes; Gag processing produces capsid proteins, Pol is cleaved to produce protease, reverse transcriptase and integrase activities; in YARCTy1-1 TYB is mutant and probably non-functional; protein product forms cytoplasmic foci upon DNA replication stress [Source:SGD;Acc:S000000067]	
YAR010C	6.60347785482378	6.61813726218878	6.47736549761836	6.46316632665019	6.92261935582627	6.90717511977015	6.23409357219588	6.25804035715557	5.71816163843256	5.7249214426306	5.89128737210774	5.89128737210774	I	164544	165866	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; Gag processing produces capsid proteins; in YARCTy1-1 TYB is mutant and probably non-functional [Source:SGD;Acc:S000000068]	
YAR014C	8.86212016479689	8.86764143274781	8.99907668143289	9.03229313602295	9.10188371065145	9.10612413558749	8.63796433948271	8.6293888659665	8.69398037558724	8.71909585226161	8.50510076263976	8.53250657531278	I	166742	168871	Protein involved in bud-site selection; Bud14p-Glc7p complex is a cortical regulator of dynein; forms a complex with Kel1p and Kel2p that regulates Bnr1p (formin) to affect actin cable assembly, cytokinesis, and polarized growth; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern; relative distribution to the nucleus increases upon DNA replication stress [Source:SGD;Acc:S000000069]	BUD14
YAR015W	10.6379150319133	10.641896454164	10.8247139251925	10.8244174781207	10.9331838112385	10.914415971212	9.37348060695973	9.37658978138454	9.21264271501708	9.21181265717517	9.15856250524994	9.17387212145287	I	169375	170295	N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase; required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000070]	ADE1
YAR018C	6.98874076538236	7.12237890070917	6.99213070815738	6.89942936229532	7.11538918075295	7.07719665972327	7.17590175337766	7.17631860570843	6.6448610150958	6.58958454197067	6.5839862116027	6.57082862529289	I	170396	171703	Nonessential serine/threonine protein kinase; possible role in DNA damage response; influences tolerance to high levels of ethanol [Source:SGD;Acc:S000000071]	KIN3
YAR019C	6.32864241061736	6.36097253637896	6.58672890618984	6.54966697199798	6.34359068418012	6.32821017918818	6.32600462086703	6.30398439891523	6.58276586886231	6.57363318144284	6.73317295635446	6.72131331750235	I	172211	175135	Protein kinase of the Mitotic Exit Network; localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinase activity of Dbf2p; required for spindle disassembly after meiosis II; relocalizes to the cytoplasm upon DNA replication stress [Source:SGD;Acc:S000000072]	CDC15
YAR020C	3.15984209451101	3.58813696869789	2.85543572421966	3.1355715270888	2.41567525519323	2.66935031573741	5.10532712230396	5.05289747050167	4.98021034236711	4.93788080519392	4.76175944105501	4.89442037025267	I	176856	177023	Member of the seripauperin multigene family; active during alcoholic fermentation, regulated by anaerobiosis, inhibited by oxygen, repressed by heme [Source:SGD;Acc:S000000073]	PAU7
YAR023C	4.84702556375104	4.81069410676228	4.74030883266082	4.69612263405077	4.86700659798175	5.05174443187647	4.75468191652255	4.6163090506655	5.07347380708091	4.88715558639989	4.714682442986	4.80734867581717	I	179281	179820	Putative integral membrane protein; member of DUP240 gene family [Source:SGD;Acc:S000000074]	
YAR027W	7.70295152937453	7.7038858002743	7.51300939772895	7.52374422174362	7.5750589227751	7.55134407088101	8.00701488033478	8.0212515259067	8.08672381672358	8.10473187312103	8.07283929165217	8.07283929165217	I	183770	184477	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family [Source:SGD;Acc:S000000075]	UIP3
YAR028W	6.25558625440808	6.25134471529804	6.00341913121995	6.01933343382734	6.30455570585247	6.30882731493594	4.54116890788347	4.54157063638381	3.87785466104782	3.8842773924958	4.936061700648	4.85154130854525	I	184892	185596	Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS [Source:SGD;Acc:S000000076]	
YAR029W	3.31171870461714	3.00303032541122	2.85543572421966	2.85411110548383	2.41567525519323	2.40303349124428	1.79735506187209	2.23720170879281	1.6359240192314	1.04192867709539	1.85315392699294	2.16473972939681	I	186321	186545	Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern [Source:SGD;Acc:S000000077]	
YAR030C	1.99149719988174	1.58727189720202	2.29227017955625	2.04099386049154	1.05930188531526	2.07616772295328	1.16215333009023	1.79765406509296	0	1.04192867709539	0.903781669317655	0.903781669317655	I	186512	186853	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAR029W and the verified gene PRM9 [Source:SGD;Acc:S000001821]	
YAR031W	5.23687905820502	5.17329163710669	4.89952102053049	4.89803544113994	4.97038619818867	4.95531226505062	5.65868225067559	5.62329970634431	5.50032957085019	5.50706809081357	5.2649659009531	5.2649659009531	I	186836	187732	Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog, PRM8, that arose from a segmental duplication [Source:SGD;Acc:S000000078]	PRM9
YAR033W	5.57385159554364	5.70383591579333	5.81648020536854	5.83479230026944	5.39879735524379	5.30751125295175	5.20552736941479	5.25354186386098	5.56599430809911	5.50706809081357	5.12794643862874	5.01590330284701	I	188107	188811	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog, MST27, that arose from a segmental duplication [Source:SGD;Acc:S000000079]	MST28
YAR035C-A	0	1.00173239384039	0	0	1.66350208907563	1.65286302719987	2.84590351620208	3.07546991860593	2.05720697382789	2.65418159647226	1.85315392699294	0.903781669317655	I	192337	192417	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; predicted to have a role in cell budding based on computational guilt by association analysis [Source:SGD;Acc:S000028595]	
YAR035W	6.67526289488912	6.66163994911018	6.80362309764534	6.78182033382883	6.9096713089284	6.90717511977015	9.81532252803357	9.8097827833995	9.53920253890775	9.53993970779954	9.45558590450077	9.46272666442363	I	190193	192256	Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated [Source:SGD;Acc:S000000080]	YAT1
YAR042W	8.07615648703064	8.08026549743127	8.42318935232429	8.41508832262118	8.42879375970177	8.41779651720642	8.26679677437355	8.26140504587043	8.31871305013567	8.3208117862864	8.37110268668367	8.37867296264428	I	192619	196185	Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog, OSH2, that arose from the whole genome duplication [Source:SGD;Acc:S000000081]	SWH1
YAR050W	3.79682023798788	3.70363636061895	3.25944999379541	3.47569326647649	3.27372220898255	3.25976697266438	4.09532160701815	3.9872541991427	3.97774313716633	3.66092429576855	3.72175473593866	3.62322656573451	I	203403	208016	Lectin-like protein involved in flocculation; cell wall protein that binds mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; important for co-flocculation with other yeasts, mediating interaction with specific species; FLO1 has a paralog, FLO5, that arose from a segmental duplication [Source:SGD;Acc:S000000084]	FLO1
YAR060C	2.3128566556619	2.32469892738313	2.04215760540571	1.7383212298712	2.41567525519323	2.07616772295328	2.23687099304649	2.23720170879281	4.07116117304721	4.16540180062379	2.82715783830671	2.82715783830671	I	217157	217492	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YAR060C has a paralog, YHR212C, that arose from a segmental duplication [Source:SGD;Acc:S000000086]	
YAR061W	0	1.00173239384039	2.04215760540571	1.7383212298712	1.05930188531526	1.0512226389838	2.84590351620208	2.84626489440166	1.6359240192314	2.06244473518304	0.903781669317655	0.903781669317655	I	218140	219145	Pseudogenic fragment with similarity to flocculins; YAR061W has a paralog, YHR212W-A, that arose from a segmental duplication [Source:SGD;Acc:S000000087]	
YAR064W	1.99149719988174	1.00173239384039	2.29227017955625	2.689691946774	2.41567525519323	2.66935031573741	2.23687099304649	1.79765406509296	2.05720697382789	2.06244473518304	1.4551905105837	2.16473972939681	I	220198	220497	Pseudogenic fragment with similarity to flocculins; YAR064W has a paralog, YHR213W-B, that arose from a segmental duplication [Source:SGD;Acc:S000000089]	
YAR066W	4.79641351756842	4.75822211165741	4.89952102053049	4.89803544113994	4.75564333009288	4.68159329814109	5.8254305463596	5.6940210791743	5.88181872429555	5.91415282187541	5.44880938391033	5.47729496169386	I	221049	221660	Putative GPI protein; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; YAR066W has a paralog, YHR214W, that arose from a segmental duplication [Source:SGD;Acc:S000002144]	
YAR068W	4.07678462188974	3.91012271657926	4.74030883266082	4.55984954007254	5.06685065740582	4.90456613513165	5.69360943370866	5.51025942736859	5.71816163843256	5.57273958576566	5.8263370936608	5.63731968874034	I	222406	222891	Fungal-specific protein of unknown function; induced in respiratory-deficient cells; YAR068W has a paralog, YHR214W-A, that arose from a segmental duplication [Source:SGD;Acc:S000000091]	
YAR070C	0	0	1.35575215597191	1.35481584049438	0	1.0512226389838	2.57328923761084	2.57363847347758	1.03838890783759	1.04192867709539	0.903781669317655	0.903781669317655	I	224563	224862	Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR070C has a paralog, YHR214C-B, that arose from a segmental duplication [Source:SGD;Acc:S000000093]	
YAR071W	5.82174163772624	5.86138407350042	5.91297540663489	5.91146382544978	5.7286905395915	5.62213496714164	6.28078090509244	6.34851035179278	6.16215948482982	6.23128812761485	5.95343912022722	5.95343912022722	I	225460	226863	One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication [Source:SGD;Acc:S000000094]	PHO11
YAR073W	3.79682023798788	3.81057057097944	3.37237138328844	3.47569326647649	4.35829861751837	4.26520058688796	3.44669245126222	3.44707371319843	3.06652475375109	2.87850372110425	3.62322656573451	3.62322656573451	I	227742	228953	Nonfunctional protein with homology to IMP dehydrogenase; blocked reading frame, located close to the telomere; not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication [Source:SGD;Acc:S000000095]	IMD1
